,slug,granularity,timestamps,floorNative,floorUsd,salesCount,volumeNative,volumeUsd,Date
517,bored-ape-yacht-club,1d,1713916800000,12.2,38737.988999999994,44,560.9658900000002,1778145.5781200007,2024-04-24
518,bored-ape-yacht-club,1d,1714003200000,12.633,40221.29405,50,655.3741999999997,2105926.09192,2024-04-25
519,bored-ape-yacht-club,1d,1714089600000,13.44,42228.32727749999,105,1632.6288000000004,5169951.4601099985,2024-04-26
520,bored-ape-yacht-club,1d,1714176000000,16.249,50672.506499999996,103,1795.9854000000003,5655073.258649997,2024-04-27
521,bored-ape-yacht-club,1d,1714262400000,15.338,48749.12031,69,1106.3619999999992,3487129.398069999,2024-04-28
522,bored-ape-yacht-club,1d,1714348800000,14.55,48297.77925,67,1013.8140000000001,3235926.03884,2024-04-29
523,bored-ape-yacht-club,1d,1714435200000,12.9469,41007.234246,100,1396.26346,4550777.864680001,2024-04-30
524,bored-ape-yacht-club,1d,1714521600000,12.58,37261.205200000004,52,678.59702,2183313.825409999,2024-05-01
525,bored-ape-yacht-club,1d,1714608000000,12.1,34926.892,73,930.8998999999997,2829908.26041,2024-05-02
526,bored-ape-yacht-club,1d,1714694400000,12.6969,36801.139351499995,58,803.6089999999999,2406818.236119999,2024-05-03
527,bored-ape-yacht-club,1d,1714780800000,13.697,40707.7728,43,591.1020000000002,1762920.75936,2024-05-04
528,bored-ape-yacht-club,1d,1714867200000,13.699,42428.337315,23,321.9974,970207.5489999999,2024-05-05
529,bored-ape-yacht-club,1d,1714953600000,14.5555,45096.9417625,41,626.4543000000002,1946509.8281800002,2024-05-06
530,bored-ape-yacht-club,1d,1715040000000,15.089,47356.382895,20,312.5019,977888.9895399999,2024-05-07
531,bored-ape-yacht-club,1d,1715126400000,15.5,47418.24775,31,537.4359000000001,1649332.1142999998,2024-05-08
532,bored-ape-yacht-club,1d,1715212800000,14.098,41589.100000000006,49,720.6319999999996,2178823.592470001,2024-05-09
533,bored-ape-yacht-club,1d,1715299200000,14.098,42060.02328,24,349.60096000000004,1042742.61345,2024-05-10
534,bored-ape-yacht-club,1d,1715385600000,14.07,40719.4242,49,702.23744,2126396.26071,2024-05-11
535,bored-ape-yacht-club,1d,1715472000000,13.72103,39953.92423125,47,737.3884099999999,2202535.74821,2024-05-12
536,bored-ape-yacht-club,1d,1715558400000,13.999,40688.7456,23,330.8860999999999,962683.9308599997,2024-05-13
537,bored-ape-yacht-club,1d,1715644800000,14.099,40701.77272,20,284.76899999999995,833783.40573,2024-05-14
538,bored-ape-yacht-club,1d,1715731200000,13.449,38835.05925,50,691.2782399999999,2037854.17371,2024-05-15
539,bored-ape-yacht-club,1d,1715817600000,13.199,38451.211599,29,396.47924,1147078.8166600002,2024-05-16
540,bored-ape-yacht-club,1d,1715889098654,13.673,40316.89145,12,164.0543,479185.17247,2024-05-16
